Age,Gender,EducationBackground,MaritalStatus,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,EmpDepartment_Freq,EmpJobRole_Freq
52,1,5,2,0,2,4,1,79,2,5,3,1,1,18,4,28,2,4,20,7,2.3978952727983707,10,0,2,0.31083333333333335,0.0425
32,1,5,2,2,1,3,4,62,2,1,3,0,1,14,4,4,2,1,3,2,0.6931471805599453,2,1,3,0.30083333333333334,0.19666666666666666
39,0,4,0,2,1,4,3,96,3,1,3,7,0,14,3,7,1,3,3,2,0.6931471805599453,2,0,3,0.016666666666666666,0.016666666666666666
32,1,3,1,0,26,4,3,100,3,2,4,0,0,18,1,4,2,3,3,2,1.0986122886681098,2,0,3,0.31083333333333335,0.225
41,1,5,0,2,19,2,3,36,3,2,1,2,0,16,1,17,2,2,1,0,0.0,0,0,3,0.016666666666666666,0.016666666666666666
31,1,4,0,1,3,4,2,73,3,3,3,8,0,12,1,9,3,3,2,2,1.0986122886681098,2,0,2,0.30083333333333334,0.03166666666666667
33,0,5,1,2,5,4,3,63,2,1,4,1,0,13,3,2,2,2,2,2,0.0,2,0,3,0.30083333333333334,0.19666666666666666
34,1,5,1,2,2,4,4,84,2,2,1,6,0,13,2,13,3,3,11,9,1.791759469228055,9,0,3,0.30083333333333334,0.19666666666666666
37,0,4,1,2,1,2,3,83,2,1,1,2,0,14,1,17,2,2,3,1,0.0,2,0,3,0.30083333333333334,0.03166666666666667
45,1,5,1,1,7,4,1,77,4,2,3,4,0,17,4,9,1,3,3,2,0.0,2,0,4,0.30083333333333334,0.03166666666666667
37,1,4,0,1,10,3,1,61,3,3,3,6,0,11,2,17,5,3,1,0,0.0,0,1,3,0.30083333333333334,0.19666666666666666
39,0,2,2,1,2,4,3,64,3,3,3,0,0,25,4,20,1,3,19,6,2.3978952727983707,8,0,4,0.30083333333333334,0.19666666666666666
42,0,5,2,2,17,2,4,82,4,2,1,3,1,13,3,10,1,3,3,2,0.0,2,0,3,0.30083333333333334,0.19666666666666666
29,1,3,0,2,20,2,4,45,3,2,4,2,0,14,4,10,2,3,3,2,0.0,2,0,3,0.31083333333333335,0.225
25,0,5,1,2,1,3,1,62,3,2,3,0,0,12,4,5,3,3,4,2,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
42,0,4,0,2,2,3,4,56,2,1,1,0,1,11,3,10,4,3,9,6,2.0794415416798357,8,0,3,0.30083333333333334,0.19666666666666666
40,1,4,0,2,2,2,1,49,3,5,3,0,0,19,4,22,5,3,20,7,1.3862943611198906,9,0,2,0.016666666666666666,0.016666666666666666
51,1,5,1,2,1,3,3,96,3,1,4,1,0,11,2,1,0,2,1,0,0.0,0,0,3,0.30083333333333334,0.19666666666666666
32,1,5,1,1,7,3,2,100,4,1,2,1,0,20,3,5,3,1,5,1,0.0,3,0,3,0.30083333333333334,0.03166666666666667
38,1,5,1,0,2,2,4,39,2,2,4,3,0,18,4,13,0,3,8,7,2.0794415416798357,5,0,3,0.31083333333333335,0.225
32,1,2,2,2,2,1,4,84,2,2,1,4,0,13,4,9,5,3,6,2,0.0,4,0,3,0.30083333333333334,0.19666666666666666
46,0,2,1,2,2,3,3,75,1,4,2,3,1,12,2,28,2,2,7,7,2.0794415416798357,7,0,3,0.31083333333333335,0.0425
28,1,5,2,2,2,4,1,79,3,1,3,2,0,11,3,5,5,1,1,0,0.0,0,1,3,0.30083333333333334,0.19666666666666666
29,1,4,1,2,2,3,1,78,2,2,2,2,0,19,2,10,2,3,1,0,0.0,0,0,3,0.31083333333333335,0.225
31,1,4,1,2,23,3,2,64,2,2,4,0,0,21,2,10,2,3,9,0,2.0794415416798357,8,0,4,0.016666666666666666,0.016666666666666666
25,1,5,0,0,5,2,2,85,4,2,1,1,0,12,4,6,2,3,6,3,0.6931471805599453,5,0,3,0.30083333333333334,0.19666666666666666
45,1,4,1,2,20,2,3,79,3,4,4,0,1,14,2,21,2,3,20,7,1.6094379124341003,10,0,3,0.30083333333333334,0.03166666666666667
55,1,4,2,2,1,3,4,81,3,5,1,0,1,14,3,28,2,3,20,10,1.6094379124341003,10,0,3,0.30083333333333334,0.19666666666666666
28,1,4,1,2,9,3,4,94,3,1,4,1,0,23,4,5,3,2,5,2,0.0,4,0,4,0.30083333333333334,0.03166666666666667
37,1,4,1,2,6,4,3,98,3,2,4,4,0,14,2,7,5,4,5,4,0.0,1,0,4,0.31083333333333335,0.225
21,1,4,2,2,3,2,4,100,2,1,3,1,0,17,1,3,4,4,3,2,0.6931471805599453,0,0,4,0.30083333333333334,0.19666666666666666
37,0,4,0,0,1,4,1,80,3,3,4,2,1,18,1,15,2,3,5,2,0.0,2,0,3,0.30083333333333334,0.19666666666666666
35,0,5,0,2,22,3,2,71,4,3,2,7,0,18,2,10,6,2,7,7,1.9459101490553132,2,0,3,0.30083333333333334,0.03166666666666667
38,0,4,0,2,7,2,1,44,4,2,1,1,1,24,3,8,3,3,8,0,2.0794415416798357,7,0,4,0.31083333333333335,0.225
26,0,5,0,1,1,3,3,84,3,2,2,1,0,20,1,6,6,1,6,5,0.6931471805599453,4,0,3,0.016666666666666666,0.016666666666666666
50,1,5,0,2,4,1,1,96,3,5,2,3,0,14,1,28,4,2,10,4,0.6931471805599453,6,0,2,0.30083333333333334,0.19666666666666666
53,1,4,1,2,3,4,3,45,3,4,3,3,1,16,4,21,5,2,5,3,0.6931471805599453,3,0,3,0.30083333333333334,0.03166666666666667
42,1,5,1,2,1,1,2,99,3,2,3,1,0,25,3,20,3,3,20,11,2.3978952727983707,6,0,2,0.31083333333333335,0.225
26,1,4,1,1,11,2,1,60,3,2,1,1,1,13,3,5,3,3,5,3,1.3862943611198906,3,0,3,0.30083333333333334,0.19666666666666666
37,0,5,2,2,1,3,4,42,3,1,4,1,0,12,2,17,3,3,17,11,1.791759469228055,7,0,3,0.30083333333333334,0.03166666666666667
44,1,5,0,1,24,3,4,43,3,1,3,3,1,22,4,19,0,1,1,0,0.0,0,1,3,0.30083333333333334,0.19666666666666666
38,1,5,0,2,23,4,4,82,3,2,4,8,0,14,2,10,2,3,2,2,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
26,1,4,0,2,16,4,1,45,3,1,2,2,1,13,4,5,2,3,3,2,0.0,2,1,3,0.016666666666666666,0.016666666666666666
28,0,5,2,2,8,2,4,66,3,1,4,1,0,21,4,5,3,3,5,3,0.0,2,0,4,0.30083333333333334,0.03166666666666667
49,0,5,2,1,10,4,3,35,3,5,1,8,1,11,4,22,4,3,3,2,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
31,0,3,0,1,5,3,4,84,3,1,2,1,0,11,3,2,5,2,2,2,1.0986122886681098,2,0,3,0.31083333333333335,0.0575
26,1,3,2,2,4,4,4,48,2,2,4,1,1,12,2,8,0,3,8,7,2.0794415416798357,4,1,3,0.31083333333333335,0.225
37,1,4,1,1,9,3,2,53,3,1,4,1,1,12,3,4,3,2,4,2,0.6931471805599453,2,0,2,0.30083333333333334,0.19666666666666666
42,0,3,1,1,26,3,3,77,3,4,2,5,0,14,4,23,2,4,20,4,1.6094379124341003,8,0,3,0.31083333333333335,0.225
18,1,5,2,2,3,3,3,54,3,1,3,1,0,13,3,1,2,3,1,0,0.0,0,1,3,0.30083333333333334,0.19666666666666666
35,1,3,1,2,16,3,3,96,3,3,2,0,0,15,3,12,3,2,11,9,1.9459101490553132,9,0,3,0.31083333333333335,0.225
36,1,5,1,1,18,4,3,81,4,1,4,4,0,18,4,4,2,3,1,0,0.0,0,0,3,0.30083333333333334,0.19666666666666666
51,1,4,0,2,2,3,4,84,1,2,2,5,0,18,4,13,3,3,4,1,0.6931471805599453,2,0,3,0.30083333333333334,0.03166666666666667
41,1,5,2,2,2,4,4,88,3,4,2,1,0,19,2,22,2,3,20,10,0.0,4,0,3,0.31083333333333335,0.0425
18,0,4,2,2,10,3,4,69,2,1,3,1,0,12,1,1,2,3,1,0,0.0,0,0,3,0.31083333333333335,0.0575
28,1,4,2,2,16,2,2,68,4,2,1,0,0,19,3,9,2,3,8,3,0.0,7,0,3,0.016666666666666666,0.016666666666666666
39,1,4,0,2,1,3,3,48,4,3,4,0,0,17,1,19,5,2,18,10,1.3862943611198906,7,0,3,0.30083333333333334,0.03166666666666667
36,0,5,1,0,24,4,2,47,3,2,2,7,0,15,3,11,3,3,9,8,0.0,8,0,3,0.30083333333333334,0.03166666666666667
32,1,5,1,2,7,3,4,91,2,2,3,1,0,14,3,13,3,2,13,8,1.6094379124341003,8,0,3,0.31083333333333335,0.225
38,0,5,1,2,25,2,1,81,2,3,2,3,0,17,3,19,2,3,10,8,0.0,1,0,3,0.30083333333333334,0.19666666666666666
31,1,2,1,2,5,4,3,86,3,1,4,0,1,12,3,6,4,3,5,2,0.0,3,0,3,0.30083333333333334,0.19666666666666666
31,1,0,1,2,2,3,1,62,2,2,1,3,0,12,4,9,1,3,2,2,0.6931471805599453,0,0,2,0.045,0.0375
45,1,5,0,1,7,3,1,97,3,3,1,1,0,18,1,24,2,3,20,9,2.302585092994046,10,0,3,0.30083333333333334,0.03166666666666667
31,1,5,0,2,2,4,3,32,3,1,4,0,1,18,2,3,2,1,2,2,1.0986122886681098,2,0,3,0.30083333333333334,0.19666666666666666
33,0,5,1,1,5,4,4,74,3,3,2,6,0,11,2,12,2,3,10,6,2.1972245773362196,8,0,3,0.30083333333333334,0.19666666666666666
39,1,4,1,2,10,1,3,99,3,4,1,1,1,14,4,21,3,3,20,9,2.3978952727983707,10,0,3,0.30083333333333334,0.19666666666666666
43,0,5,2,1,10,4,3,33,3,1,4,0,0,19,1,9,5,3,8,7,0.6931471805599453,7,0,3,0.30083333333333334,0.19666666666666666
49,0,2,2,2,1,2,3,90,2,4,3,7,1,12,4,25,2,3,7,1,0.0,7,0,3,0.30083333333333334,0.03166666666666667
27,0,5,2,2,5,3,3,85,3,1,2,1,1,12,2,4,2,2,4,3,0.6931471805599453,2,0,3,0.30083333333333334,0.03166666666666667
32,0,2,1,2,8,2,3,65,2,2,2,1,1,11,4,13,2,3,13,11,2.3978952727983707,9,0,3,0.31083333333333335,0.225
27,1,5,2,2,2,3,4,74,3,2,3,1,1,11,1,5,3,3,5,4,0.0,4,0,3,0.31083333333333335,0.225
31,1,3,0,2,7,3,4,73,3,2,4,4,0,12,4,13,3,3,7,7,0.6931471805599453,7,0,3,0.31083333333333335,0.225
32,0,4,2,2,2,4,1,74,4,2,4,7,0,16,3,10,0,2,7,7,0.0,7,0,3,0.30083333333333334,0.03166666666666667
30,0,4,1,2,28,2,4,64,3,2,4,1,0,13,4,11,2,3,10,8,0.6931471805599453,9,0,3,0.30083333333333334,0.01
39,1,4,1,1,7,2,3,54,2,5,4,1,0,15,1,21,2,3,20,9,2.3978952727983707,3,0,3,0.30083333333333334,0.19666666666666666
39,0,4,1,2,3,2,4,41,3,2,3,4,1,18,1,12,3,2,1,0,0.0,0,1,3,0.31083333333333335,0.225
33,1,3,2,1,10,3,2,46,2,2,4,3,0,14,3,9,6,2,7,7,0.0,1,0,4,0.31083333333333335,0.225
47,1,5,1,2,5,5,4,42,3,5,3,4,0,11,2,21,2,3,3,2,0.6931471805599453,1,0,3,0.016666666666666666,0.016666666666666666
27,1,3,1,0,1,1,3,73,3,2,2,0,1,13,4,6,0,3,5,4,0.6931471805599453,4,0,3,0.31083333333333335,0.225
43,0,5,1,2,7,3,3,43,3,3,1,8,0,16,1,10,1,2,1,0,0.0,0,0,3,0.30083333333333334,0.01
45,1,1,1,2,8,4,4,75,3,2,4,8,0,14,1,12,3,3,10,9,2.302585092994046,8,0,3,0.30083333333333334,0.19666666666666666
40,1,4,1,2,1,2,2,57,1,2,4,2,1,22,3,6,2,2,4,3,0.0,2,0,3,0.31083333333333335,0.225
29,1,1,1,2,8,4,2,77,1,1,1,1,1,11,4,7,4,2,7,7,0.0,7,1,3,0.30083333333333334,0.19666666666666666
30,0,3,0,2,5,3,4,30,2,2,3,1,0,13,3,10,2,3,10,9,0.6931471805599453,2,0,3,0.31083333333333335,0.225
27,0,3,1,2,8,4,2,56,3,2,2,1,0,18,1,8,3,3,8,7,0.0,7,0,3,0.31083333333333335,0.225
37,1,4,0,2,5,2,4,61,3,2,4,7,0,16,3,8,2,2,6,2,0.0,4,0,3,0.30083333333333334,0.01
38,1,5,0,2,15,2,3,92,2,3,4,0,1,14,2,12,3,3,11,10,1.0986122886681098,9,0,3,0.30083333333333334,0.19666666666666666
31,0,4,2,2,7,4,3,39,3,3,4,1,1,14,3,11,2,2,11,9,1.6094379124341003,10,0,3,0.30083333333333334,0.01
29,0,3,0,2,10,1,4,39,2,2,2,1,1,14,1,7,2,3,7,7,0.6931471805599453,7,0,3,0.31083333333333335,0.225
35,1,2,2,2,5,4,3,62,3,3,2,0,0,13,4,17,5,3,16,6,0.0,10,0,3,0.30083333333333334,0.01
41,1,4,2,2,6,3,4,95,2,2,2,6,1,15,4,8,3,3,5,4,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
47,1,4,2,1,4,1,2,99,3,2,3,3,0,19,1,5,3,3,1,0,0.0,0,0,3,0.31083333333333335,0.0575
42,0,5,2,2,23,5,1,44,3,4,4,2,0,14,2,16,2,3,1,0,0.0,0,0,3,0.30083333333333334,0.19666666666666666
29,1,5,1,0,2,3,4,61,3,2,3,1,0,14,1,4,3,2,4,3,0.0,2,0,3,0.31083333333333335,0.225
42,1,2,0,2,2,1,3,52,3,1,3,0,1,11,3,4,5,3,3,2,0.6931471805599453,0,0,3,0.045,0.0375
37,1,4,0,2,6,3,3,51,4,2,1,4,1,13,1,13,2,3,7,7,1.9459101490553132,7,0,3,0.30083333333333334,0.01
26,1,5,1,2,1,3,3,57,3,2,3,1,0,17,2,8,3,3,8,7,2.0794415416798357,7,0,3,0.31083333333333335,0.225
21,0,2,2,1,1,1,1,99,2,1,2,1,1,11,3,3,3,3,3,2,0.6931471805599453,2,1,2,0.31083333333333335,0.0575
36,0,4,2,0,1,5,4,45,3,2,4,4,0,15,2,7,6,3,1,0,0.0,0,0,3,0.31083333333333335,0.225
36,1,4,1,1,3,4,1,48,2,3,4,4,0,11,1,16,2,3,13,9,0.6931471805599453,10,0,2,0.31083333333333335,0.225
57,1,4,1,2,1,4,4,88,3,2,3,2,0,11,3,15,2,3,3,2,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
40,0,5,1,2,10,4,4,46,4,1,3,3,1,13,3,10,3,3,7,7,0.6931471805599453,7,0,3,0.30083333333333334,0.01
21,1,4,2,0,9,2,1,39,3,1,4,1,0,24,3,3,3,2,3,2,1.0986122886681098,2,0,2,0.31083333333333335,0.0575
41,1,3,2,1,4,3,1,56,3,2,2,1,0,18,3,8,5,3,8,7,2.0794415416798357,7,1,2,0.31083333333333335,0.225
40,1,3,1,2,22,2,3,68,2,2,3,2,1,12,1,8,6,3,6,4,0.6931471805599453,0,1,3,0.31083333333333335,0.225
31,1,5,2,2,9,4,3,42,2,1,2,0,1,16,4,3,5,3,2,2,1.0986122886681098,2,0,3,0.30083333333333334,0.19666666666666666
21,0,5,2,2,12,3,3,90,4,1,2,1,0,15,4,1,0,3,1,0,0.0,0,1,3,0.31083333333333335,0.0575
29,1,5,2,2,23,3,4,54,3,1,4,8,0,16,4,6,4,3,3,2,0.6931471805599453,2,0,3,0.30083333333333334,0.01
35,1,5,2,2,9,4,3,97,2,2,2,8,0,19,3,10,5,3,1,1,0.0,0,0,3,0.30083333333333334,0.19666666666666666
27,1,4,0,2,1,2,4,82,3,1,2,1,0,11,2,5,2,3,5,2,0.0,4,0,3,0.016666666666666666,0.016666666666666666
28,1,5,2,2,9,4,2,92,3,2,4,1,0,16,4,7,1,3,7,5,0.0,7,0,3,0.31083333333333335,0.225
49,1,1,2,2,7,3,2,31,2,3,3,8,0,24,3,26,2,3,5,2,0.0,0,0,3,0.30083333333333334,0.01
51,0,5,1,2,14,2,3,87,3,2,4,4,0,11,3,18,2,2,7,7,0.0,7,0,3,0.31083333333333335,0.225
36,0,5,1,2,2,3,4,96,3,1,3,4,0,13,2,6,3,3,2,2,1.0986122886681098,2,0,3,0.30083333333333334,0.19666666666666666
34,1,3,2,0,19,3,1,67,4,2,4,8,1,13,2,9,3,2,5,2,0.0,4,1,3,0.31083333333333335,0.225
55,0,5,2,2,2,3,3,97,3,4,4,2,1,13,3,28,2,3,5,4,0.6931471805599453,2,0,3,0.30083333333333334,0.01
30,1,2,1,2,2,1,3,72,3,1,2,1,0,18,1,1,3,3,1,0,0.0,0,0,3,0.31083333333333335,0.0575
26,1,2,2,1,3,1,3,73,3,1,1,0,0,22,3,7,2,3,6,4,0.0,4,1,4,0.30083333333333334,0.19666666666666666
22,0,4,1,2,11,3,1,43,3,1,2,1,0,13,4,2,1,3,2,1,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
36,1,4,1,2,2,2,2,61,2,3,3,1,0,13,2,10,2,3,10,9,2.302585092994046,0,0,2,0.31083333333333335,0.225
30,1,2,2,1,4,3,3,40,3,1,4,8,1,23,3,3,4,3,1,0,0.0,0,1,4,0.30083333333333334,0.19666666666666666
37,0,5,0,2,14,3,4,95,3,1,1,1,0,12,3,18,2,2,18,7,2.3978952727983707,10,0,3,0.30083333333333334,0.01
40,0,3,0,2,2,2,4,46,3,2,2,7,0,12,3,8,5,3,5,4,0.6931471805599453,3,0,3,0.31083333333333335,0.225
37,1,5,2,2,10,4,3,49,3,2,2,2,1,12,4,18,2,2,1,0,0.0,1,0,3,0.30083333333333334,0.01
43,1,5,0,2,12,3,1,59,2,4,2,1,0,11,3,25,3,3,20,10,1.3862943611198906,9,0,2,0.30083333333333334,0.19666666666666666
40,0,4,1,2,2,3,2,78,2,2,3,6,0,22,2,20,3,3,1,0,0.0,0,0,4,0.30083333333333334,0.19666666666666666
54,1,4,1,2,5,2,1,86,3,5,1,4,0,11,3,24,4,2,4,2,0.6931471805599453,2,0,3,0.30083333333333334,0.19666666666666666
31,0,4,1,2,7,2,2,31,3,2,1,1,0,12,2,13,5,1,13,10,1.3862943611198906,10,0,3,0.30083333333333334,0.19666666666666666
43,1,4,1,1,21,3,4,61,3,1,4,7,0,20,1,8,1,3,3,2,0.6931471805599453,2,0,4,0.30083333333333334,0.19666666666666666
25,0,5,2,2,4,2,2,99,2,2,4,1,1,11,2,5,3,3,5,4,0.6931471805599453,3,0,2,0.31083333333333335,0.225
37,0,4,1,0,25,5,2,72,3,2,3,3,1,15,1,15,2,3,13,11,2.3978952727983707,7,0,3,0.30083333333333334,0.043333333333333335
31,1,5,1,2,1,2,4,98,2,1,1,1,0,12,3,4,3,3,4,2,1.3862943611198906,2,0,3,0.30083333333333334,0.19666666666666666
39,1,5,0,1,1,1,2,52,3,5,3,1,1,14,3,21,3,3,20,8,0.6931471805599453,6,0,2,0.30083333333333334,0.043333333333333335
30,0,2,2,2,12,3,2,83,3,2,3,0,0,11,2,6,6,3,5,4,1.6094379124341003,4,0,2,0.31083333333333335,0.225
41,1,3,1,2,1,3,2,49,4,3,1,1,0,16,3,10,2,3,10,7,0.0,7,0,3,0.31083333333333335,0.225
28,1,4,0,2,17,2,3,79,3,2,1,1,0,12,4,10,2,3,10,0,0.6931471805599453,8,0,3,0.30083333333333334,0.043333333333333335
25,1,4,1,2,3,3,1,91,3,1,1,5,0,13,3,6,5,3,2,2,0.0,2,1,3,0.30083333333333334,0.19666666666666666
52,1,4,1,2,3,3,4,39,2,3,3,2,1,14,3,28,4,3,5,4,0.0,4,0,3,0.30083333333333334,0.19666666666666666
45,1,5,1,2,10,2,1,69,3,1,4,3,0,21,4,8,3,2,2,2,0.0,2,0,3,0.30083333333333334,0.19666666666666666
52,0,5,1,2,4,2,4,30,3,4,4,2,0,13,4,28,2,1,5,2,0.6931471805599453,4,0,3,0.016666666666666666,0.016666666666666666
42,0,5,0,1,29,2,1,92,3,2,3,2,0,11,2,19,3,3,5,4,0.0,2,0,3,0.30083333333333334,0.19666666666666666
30,0,5,2,2,2,3,3,43,1,2,4,2,0,20,3,11,2,3,5,4,0.0,2,0,4,0.30083333333333334,0.19666666666666666
60,0,5,1,2,7,3,1,41,3,5,1,5,0,11,4,28,5,1,20,8,2.3978952727983707,10,0,3,0.30083333333333334,0.19666666666666666
46,0,4,0,2,18,3,3,87,3,2,3,2,0,14,3,19,5,2,10,7,0.0,8,0,3,0.016666666666666666,0.016666666666666666
24,0,2,2,2,1,1,1,62,3,1,2,1,1,16,2,6,4,3,5,3,0.6931471805599453,4,1,3,0.31083333333333335,0.0575
34,0,3,0,1,6,2,4,33,1,1,3,0,0,16,4,3,3,2,2,2,0.6931471805599453,0,1,3,0.31083333333333335,0.0575
38,1,5,1,1,2,2,4,42,3,1,4,1,1,23,3,1,3,3,1,0,0.0,0,0,4,0.016666666666666666,0.016666666666666666
40,0,5,1,2,2,4,3,79,3,5,3,0,0,14,4,21,2,3,20,11,0.6931471805599453,10,0,3,0.31083333333333335,0.0425
26,0,5,0,2,23,3,1,90,3,1,4,1,0,22,2,3,3,1,3,2,0.0,2,0,3,0.30083333333333334,0.043333333333333335
30,1,5,1,0,3,3,3,53,3,1,4,4,0,15,3,9,3,1,5,3,0.6931471805599453,4,0,3,0.30083333333333334,0.043333333333333335
29,1,4,1,2,3,4,2,93,2,3,3,1,0,18,3,10,2,3,10,2,0.0,7,0,3,0.30083333333333334,0.19666666666666666
29,0,2,1,2,25,5,3,71,2,1,2,5,0,16,2,6,2,4,2,2,0.6931471805599453,1,1,3,0.30083333333333334,0.19666666666666666
19,1,2,2,2,2,2,1,52,2,1,4,1,0,12,3,1,3,4,1,0,0.0,0,1,3,0.045,0.0375
30,0,1,1,0,22,4,3,69,3,3,1,0,0,11,3,10,3,3,9,8,2.0794415416798357,8,0,3,0.31083333333333335,0.225
57,1,3,0,2,29,3,1,56,2,4,4,3,0,12,3,28,3,2,1,0,0.0,0,0,3,0.31083333333333335,0.0425
50,1,5,1,2,29,4,2,88,2,4,3,0,0,15,2,28,2,3,20,10,2.3978952727983707,7,0,3,0.30083333333333334,0.043333333333333335
47,0,4,0,2,2,2,1,65,3,2,4,5,0,13,3,20,2,3,5,0,0.0,4,0,3,0.30083333333333334,0.19666666666666666
46,1,5,1,2,2,3,1,51,3,4,3,6,0,13,3,26,2,1,3,2,0.0,1,0,3,0.30083333333333334,0.043333333333333335
35,1,5,2,2,22,3,4,46,1,1,3,0,0,15,3,6,2,3,5,4,1.6094379124341003,3,0,3,0.30083333333333334,0.19666666666666666
54,0,5,2,2,8,4,3,42,3,2,3,7,0,11,3,19,3,3,1,0,0.0,0,0,3,0.30083333333333334,0.19666666666666666
34,1,5,0,2,2,4,4,62,2,1,3,3,0,12,3,14,3,3,7,3,1.791759469228055,7,0,3,0.30083333333333334,0.043333333333333335
46,0,3,1,2,10,3,3,94,2,3,4,2,1,19,3,15,3,3,3,2,0.6931471805599453,2,0,3,0.31083333333333335,0.225
31,1,5,0,2,9,1,3,33,3,3,2,1,0,25,4,13,6,4,13,8,0.0,8,0,3,0.30083333333333334,0.043333333333333335
33,1,4,1,2,15,1,2,56,3,3,3,7,1,12,4,15,2,4,7,6,2.0794415416798357,7,1,2,0.30083333333333334,0.043333333333333335
33,1,4,0,2,10,1,1,38,1,1,4,7,0,13,1,8,2,3,4,3,0.6931471805599453,3,1,3,0.30083333333333334,0.19666666666666666
30,1,3,2,2,7,1,4,57,3,1,2,0,0,14,1,4,3,3,3,2,0.6931471805599453,2,0,3,0.31083333333333335,0.0575
35,1,5,1,2,16,3,4,72,3,3,3,4,1,12,3,10,2,3,8,7,0.0,0,0,3,0.30083333333333334,0.043333333333333335
31,1,5,1,1,20,3,1,66,3,3,3,3,0,12,1,12,2,3,1,0,0.0,0,1,3,0.30083333333333334,0.19666666666666666
34,0,0,0,1,23,3,2,43,3,3,1,8,1,15,3,11,2,3,3,2,0.0,2,1,3,0.045,0.0375
42,1,1,1,1,5,2,2,97,3,1,3,4,0,17,4,8,4,3,2,2,1.0986122886681098,0,0,3,0.016666666666666666,0.016666666666666666
36,1,4,2,0,10,4,2,32,3,3,4,1,0,14,4,10,3,2,10,3,2.302585092994046,7,0,2,0.31083333333333335,0.225
22,1,2,2,1,4,1,3,99,2,1,3,5,0,16,3,4,3,3,2,2,0.6931471805599453,2,1,3,0.30083333333333334,0.043333333333333335
48,0,3,1,2,2,5,2,37,3,2,4,2,0,14,1,14,2,3,9,7,1.9459101490553132,7,0,2,0.31083333333333335,0.225
55,0,5,2,2,18,5,1,83,3,4,2,3,0,23,4,28,2,3,10,9,2.0794415416798357,7,0,2,0.31083333333333335,0.0425
41,1,5,2,0,10,2,4,56,3,2,4,7,0,14,4,16,3,3,14,3,0.6931471805599453,10,0,3,0.31083333333333335,0.225
35,1,3,1,2,1,3,2,85,3,2,3,8,0,11,3,15,2,3,11,9,1.9459101490553132,9,0,2,0.31083333333333335,0.225
39,0,5,1,1,8,1,3,48,3,1,3,1,0,11,1,8,3,3,8,3,0.0,7,0,3,0.30083333333333334,0.19666666666666666
31,1,5,2,2,2,1,2,77,3,2,4,4,1,13,3,10,2,4,6,5,0.0,5,0,3,0.31083333333333335,0.225
42,1,4,1,2,24,3,4,56,3,3,1,1,1,21,4,10,5,2,10,9,1.791759469228055,8,0,4,0.30083333333333334,0.19666666666666666
45,1,1,1,2,2,3,4,61,3,2,2,0,0,19,2,9,3,4,8,7,1.3862943611198906,7,0,3,0.31083333333333335,0.225
33,0,4,0,2,1,5,1,95,4,4,3,4,0,19,3,10,2,3,6,1,0.0,5,0,3,0.30083333333333334,0.19666666666666666
31,1,5,0,2,7,3,3,44,2,3,4,8,0,21,3,10,3,2,5,4,0.0,1,0,4,0.31083333333333335,0.0425
18,1,3,2,1,5,3,2,69,3,1,2,1,1,14,4,1,3,3,1,0,0.0,0,1,3,0.31083333333333335,0.0575
40,1,1,0,0,28,3,3,58,1,3,1,3,0,15,3,20,2,3,1,0,0.0,1,0,3,0.31083333333333335,0.225
41,0,1,2,0,2,4,1,62,2,2,3,2,1,17,1,10,3,3,8,7,0.0,7,0,3,0.30083333333333334,0.19666666666666666
35,0,4,2,2,1,3,1,80,3,2,3,1,0,16,4,5,3,3,5,4,0.0,3,0,3,0.31083333333333335,0.225
34,1,5,2,2,21,4,4,74,4,2,4,1,0,12,4,10,3,3,10,7,1.791759469228055,7,0,3,0.31083333333333335,0.225
26,1,2,2,2,24,3,3,66,1,1,4,1,1,18,2,1,3,1,1,0,0.0,0,1,3,0.30083333333333334,0.19666666666666666
37,0,2,2,2,1,3,2,59,3,3,4,4,0,17,4,12,3,4,6,5,0.6931471805599453,2,0,4,0.30083333333333334,0.19666666666666666
46,0,4,1,1,18,1,1,86,3,3,3,5,0,11,4,28,3,2,2,2,0.6931471805599453,2,0,2,0.30083333333333334,0.043333333333333335
41,0,5,1,2,2,5,2,91,3,4,1,7,0,16,2,22,2,3,18,11,2.3978952727983707,8,0,2,0.31083333333333335,0.0425
52,1,2,0,2,6,2,4,78,3,2,1,3,1,12,2,18,3,3,10,9,1.9459101490553132,9,0,3,0.30083333333333334,0.19666666666666666
38,0,4,1,2,10,3,3,76,3,2,3,3,0,19,3,18,4,3,1,0,0.0,0,0,3,0.016666666666666666,0.016666666666666666
